#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=60000/1000 input-res=832x480 interlace=0 total-frames=600 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:27.28 q-aq:19.03 q-noVbv:27.28 q-Rceq:1.42 tex:276727 mv:30683 misc:2734 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-7.54;
in:20 out:19 type:B q:32.70 q-aq:32.05 q-noVbv:32.70 q-Rceq:1.42 tex:19 mv:177 misc:340 icu:0.00 pcu:81.00 scu:1479.00 tlayer:2 pbqpoffset:3.51 pbfactor:1.50 avgQpOffsetCutree:-2.91;
in:18 out:20 type:B q:33.20 q-aq:33.00 q-noVbv:33.20 q-Rceq:1.42 tex:0 mv:17 misc:207 icu:0.00 pcu:0.00 scu:1560.00 tlayer:3 pbqpoffset:3.51 pbfactor:1.50 avgQpOffsetCutree:-1.64;
in:17 out:21 type:b q:36.45 q-aq:36.00 q-noVbv:36.45 q-Rceq:1.42 tex:0 mv:5 misc:187 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:19 out:22 type:b q:35.95 q-aq:36.00 q-noVbv:35.95 q-Rceq:1.42 tex:0 mv:5 misc:179 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:22 out:23 type:B q:32.20 q-aq:32.00 q-noVbv:32.20 q-Rceq:1.42 tex:2 mv:79 misc:295 icu:0.00 pcu:36.00 scu:1524.00 tlayer:3 pbqpoffset:3.51 pbfactor:1.50 avgQpOffsetCutree:-1.57;
in:21 out:24 type:b q:35.45 q-aq:35.00 q-noVbv:35.45 q-Rceq:1.42 tex:0 mv:7 misc:177 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:23 out:25 type:b q:34.95 q-aq:35.00 q-noVbv:34.95 q-Rceq:1.42 tex:0 mv:7 misc:177 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:28 out:26 type:B q:30.00 q-aq:25.96 q-noVbv:30.00 q-Rceq:1.42 tex:22263 mv:1275 misc:2694 icu:0.00 pcu:748.50 scu:811.50 tlayer:2 pbqpoffset:2.80 pbfactor:1.38 avgQpOffsetCutree:-3.34;
in:26 out:27 type:B q:31.20 q-aq:30.96 q-noVbv:31.20 q-Rceq:1.42 tex:32 mv:316 misc:252 icu:0.00 pcu:152.00 scu:1408.00 tlayer:3 pbqpoffset:3.51 pbfactor:1.50 avgQpOffsetCutree:-1.48;
in:25 out:28 type:b q:34.45 q-aq:34.00 q-noVbv:34.45 q-Rceq:1.42 tex:0 mv:34 misc:166 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:33.95 q-aq:34.00 q-noVbv:33.95 q-Rceq:1.42 tex:0 mv:47 misc:177 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:30.11 q-aq:28.66 q-noVbv:30.11 q-Rceq:1.42 tex:232 mv:165 misc:291 icu:0.00 pcu:240.25 scu:1319.75 tlayer:3 pbqpoffset:3.41 pbfactor:1.48 avgQpOffsetCutree:-1.47;
in:29 out:31 type:b q:33.45 q-aq:33.00 q-noVbv:33.45 q-Rceq:1.42 tex:1 mv:65 misc:190 icu:0.00 pcu:32.00 scu:1528.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:32.95 q-aq:33.00 q-noVbv:32.95 q-Rceq:1.42 tex:0 mv:4 misc:188 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.51 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:22.99 q-aq:15.21 q-noVbv:22.99 q-Rceq:1.42 tex:264963 mv:21372 misc:3849 icu:324.00 pcu:1142.25 scu:93.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-7.05;
in:40 out:34 type:B q:26.52 q-aq:20.20 q-noVbv:26.52 q-Rceq:1.42 tex:34174 mv:6813 misc:3725 icu:11.25 pcu:1117.00 scu:431.75 tlayer:1 pbqpoffset:1.93 pbfactor:1.25 avgQpOffsetCutree:-4.97;
in:36 out:35 type:B q:27.09 q-aq:22.65 q-noVbv:27.09 q-Rceq:1.42 tex:465 mv:402 misc:789 icu:0.00 pcu:175.00 scu:1385.00 tlayer:2 pbqpoffset:1.70 pbfactor:1.22 avgQpOffsetCutree:-3.30;
in:34 out:36 type:B q:28.44 q-aq:28.00 q-noVbv:28.44 q-Rceq:1.42 tex:4 mv:105 misc:251 icu:0.00 pcu:22.25 scu:1537.75 tlayer:3 pbqpoffset:2.64 pbfactor:1.36 avgQpOffsetCutree:-1.59;
in:33 out:37 type:b q:31.15 q-aq:31.00 q-noVbv:31.15 q-Rceq:1.42 tex:1 mv:32 misc:199 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:5.15 pbfactor:1.81 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:30.57 q-aq:31.00 q-noVbv:30.57 q-Rceq:1.42 tex:1 mv:31 misc:200 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:4.97 pbfactor:1.78 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:28.01 q-aq:28.00 q-noVbv:28.01 q-Rceq:1.42 tex:2 mv:73 misc:213 icu:0.00 pcu:32.00 scu:1528.00 tlayer:3 pbqpoffset:3.01 pbfactor:1.42 avgQpOffsetCutree:-1.57;
in:37 out:40 type:b q:29.71 q-aq:30.00 q-noVbv:29.71 q-Rceq:1.42 tex:0 mv:15 misc:193 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:4.51 pbfactor:1.68 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:29.45 q-aq:29.00 q-noVbv:29.45 q-Rceq:1.42 tex:0 mv:9 misc:191 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:4.66 pbfactor:1.71 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:27.35 q-aq:23.96 q-noVbv:27.35 q-Rceq:1.42 tex:419 mv:575 misc:622 icu:1.25 pcu:171.75 scu:1387.00 tlayer:2 pbqpoffset:3.56 pbfactor:1.51 avgQpOffsetCutree:-3.04;
in:42 out:43 type:B q:27.26 q-aq:27.00 q-noVbv:27.26 q-Rceq:1.42 tex:4 mv:137 misc:243 icu:0.00 pcu:29.00 scu:1531.00 tlayer:3 pbqpoffset:3.07 pbfactor:1.43 avgQpOffsetCutree:-1.54;
in:41 out:44 type:b q:27.43 q-aq:27.00 q-noVbv:27.43 q-Rceq:1.42 tex:0 mv:9 misc:191 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:3.03 pbfactor:1.42 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:27.06 q-aq:27.00 q-noVbv:27.06 q-Rceq:1.42 tex:1 mv:28 misc:211 icu:0.00 pcu:4.00 scu:1556.00 tlayer:4 pbqpoffset:3.07 pbfactor:1.43 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:26.54 q-aq:27.00 q-noVbv:26.54 q-Rceq:1.42 tex:4 mv:158 misc:374 icu:0.00 pcu:57.00 scu:1503.00 tlayer:3 pbqpoffset:3.15 pbfactor:1.44 avgQpOffsetCutree:-1.44;
in:45 out:47 type:b q:26.48 q-aq:26.00 q-noVbv:26.48 q-Rceq:1.42 tex:1 mv:41 misc:198 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:2.89 pbfactor:1.40 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:26.15 q-aq:26.00 q-noVbv:26.15 q-Rceq:1.42 tex:0 mv:13 misc:179 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:2.96 pbfactor:1.41 avgQpOffsetCutree:0.00;
in:58 out:49 type:k q:22.45 q-aq:16.95 q-noVbv:22.45 q-Rceq:1.42 tex:348323 mv:27474 misc:3139 icu:701.00 pcu:835.25 scu:23.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.95;
in:53 out:50 type:B q:25.04 q-aq:20.43 q-noVbv:25.04 q-Rceq:1.42 tex:72071 mv:8660 misc:3741 icu:21.75 pcu:1002.50 scu:535.75 tlayer:1 pbqpoffset:2.33 pbfactor:1.31 avgQpOffsetCutree:-3.77;
in:51 out:51 type:B q:25.58 q-aq:23.34 q-noVbv:25.58 q-Rceq:1.42 tex:5388 mv:1955 misc:1737 icu:0.00 pcu:659.75 scu:900.25 tlayer:2 pbqpoffset:2.76 pbfactor:1.37 avgQpOffsetCutree:-1.78;
in:50 out:52 type:B q:25.33 q-aq:25.06 q-noVbv:25.33 q-Rceq:1.42 tex:2278 mv:1521 misc:1089 icu:0.00 pcu:442.25 scu:1117.75 tlayer:3 pbqpoffset:2.45 pbfactor:1.33 avgQpOffsetCutree:-0.76;
in:49 out:53 type:b q:26.37 q-aq:26.00 q-noVbv:26.37 q-Rceq:1.42 tex:1 mv:49 misc:198 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:3.44 pbfactor:1.49 avgQpOffsetCutree:0.00;
in:52 out:54 type:b q:26.01 q-aq:26.00 q-noVbv:26.01 q-Rceq:1.42 tex:2034 mv:1147 misc:851 icu:0.00 pcu:366.50 scu:1193.50 tlayer:3 pbqpoffset:3.23 pbfactor:1.45 avgQpOffsetCutree:0.00;
in:56 out:55 type:B q:25.92 q-aq:23.94 q-noVbv:25.92 q-Rceq:1.42 tex:17858 mv:5629 misc:2745 icu:2.00 pcu:780.50 scu:777.50 tlayer:2 pbqpoffset:3.36 pbfactor:1.47 avgQpOffsetCutree:-1.76;
in:55 out:56 type:B q:24.90 q-aq:24.46 q-noVbv:24.90 q-Rceq:1.42 tex:5731 mv:1967 misc:1494 icu:0.00 pcu:589.25 scu:970.75 tlayer:3 pbqpoffset:2.29 pbfactor:1.30 avgQpOffsetCutree:-0.85;
in:54 out:57 type:b q:25.52 q-aq:26.00 q-noVbv:25.52 q-Rceq:1.42 tex:3394 mv:1780 misc:978 icu:0.00 pcu:545.50 scu:1014.50 tlayer:4 pbqpoffset:2.86 pbfactor:1.39 avgQpOffsetCutree:0.00;
in:57 out:58 type:b q:25.73 q-aq:26.00 q-noVbv:25.73 q-Rceq:1.42 tex:50 mv:72 misc:214 icu:0.00 pcu:52.00 scu:1508.00 tlayer:3 pbqpoffset:3.23 pbfactor:1.45 avgQpOffsetCutree:0.00;
in:74 out:59 type:k q:23.42 q-aq:17.02 q-noVbv:23.42 q-Rceq:1.42 tex:357130 mv:36851 misc:2659 icu:1129.50 pcu:427.25 scu:3.25 tlayer:0 pbqpoffset:0.89 pbfactor:1.11 avgQpOffsetCutree:-6.98;
in:66 out:60 type:B q:25.13 q-aq:19.88 q-noVbv:25.13 q-Rceq:1.42 tex:99554 mv:7783 misc:3207 icu:194.75 pcu:1253.00 scu:112.25 tlayer:1 pbqpoffset:2.20 pbfactor:1.29 avgQpOffsetCutree:-4.75;
in:62 out:61 type:B q:24.81 q-aq:21.82 q-noVbv:24.81 q-Rceq:1.42 tex:30168 mv:4092 misc:2452 icu:11.00 pcu:867.00 scu:682.00 tlayer:2 pbqpoffset:2.12 pbfactor:1.28 avgQpOffsetCutree:-2.60;
in:60 out:62 type:B q:25.38 q-aq:23.78 q-noVbv:25.38 q-Rceq:1.42 tex:9309 mv:1430 misc:1253 icu:0.00 pcu:509.25 scu:1050.75 tlayer:3 pbqpoffset:2.81 pbfactor:1.38 avgQpOffsetCutree:-1.45;
in:59 out:63 type:b q:25.99 q-aq:26.00 q-noVbv:25.99 q-Rceq:1.42 tex:0 mv:17 misc:183 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:3.48 pbfactor:1.49 avgQpOffsetCutree:0.00;
in:61 out:64 type:b q:27.14 q-aq:27.00 q-noVbv:27.14 q-Rceq:1.42 tex:4 mv:135 misc:221 icu:0.00 pcu:64.00 scu:1496.00 tlayer:4 pbqpoffset:4.51 pbfactor:1.68 avgQpOffsetCutree:0.00;
in:64 out:65 type:B q:25.60 q-aq:23.99 q-noVbv:25.60 q-Rceq:1.42 tex:40643 mv:6259 misc:3234 icu:59.75 pcu:892.50 scu:607.75 tlayer:3 pbqpoffset:2.79 pbfactor:1.38 avgQpOffsetCutree:-1.66;
in:63 out:66 type:b q:27.08 q-aq:27.00 q-noVbv:27.08 q-Rceq:1.42 tex:0 mv:13 misc:187 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:4.33 pbfactor:1.65 avgQpOffsetCutree:0.00;
in:65 out:67 type:b q:26.77 q-aq:27.00 q-noVbv:26.77 q-Rceq:1.42 tex:0 mv:25 misc:183 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:3.89 pbfactor:1.57 avgQpOffsetCutree:0.00;
in:70 out:68 type:B q:26.76 q-aq:22.48 q-noVbv:26.76 q-Rceq:1.42 tex:10536 mv:2958 misc:1970 icu:0.25 pcu:697.00 scu:862.75 tlayer:2 pbqpoffset:3.58 pbfactor:1.51 avgQpOffsetCutree:-3.18;
in:68 out:69 type:B q:26.64 q-aq:25.31 q-noVbv:26.64 q-Rceq:1.42 tex:11147 mv:2424 misc:1533 icu:0.00 pcu:610.50 scu:949.50 tlayer:3 pbqpoffset:3.58 pbfactor:1.51 avgQpOffsetCutree:-1.50;
in:67 out:70 type:b q:26.62 q-aq:27.00 q-noVbv:26.62 q-Rceq:1.42 tex:1 mv:35 misc:188 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:3.63 pbfactor:1.52 avgQpOffsetCutree:0.00;
in:69 out:71 type:b q:27.91 q-aq:28.00 q-noVbv:27.91 q-Rceq:1.42 tex:1 mv:35 misc:196 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:4.79 pbfactor:1.74 avgQpOffsetCutree:0.00;
in:72 out:72 type:B q:26.55 q-aq:24.68 q-noVbv:26.55 q-Rceq:1.42 tex:17944 mv:3534 misc:2266 icu:2.00 pcu:877.50 scu:680.50 tlayer:3 pbqpoffset:3.25 pbfactor:1.46 avgQpOffsetCutree:-1.69;
in:71 out:73 type:b q:28.12 q-aq:28.00 q-noVbv:28.12 q-Rceq:1.42 tex:1 mv:36 misc:187 icu:0.00 pcu:16.00 scu:1544.00 tlayer:4 pbqpoffset:4.88 pbfactor:1.76 avgQpOffsetCutree:0.00;
in:73 out:74 type:b q:29.36 q-aq:29.00 q-noVbv:29.36 q-Rceq:1.42 tex:0 mv:40 misc:176 icu:0.00 pcu:0.00 scu:1560.00 tlayer:4 pbqpoffset:6.00 pbfactor:2.00 avgQpOffsetCutree:0.00;
in:89 out:75 type:k q:22.78 q-aq:16.69 q-noVbv:22.78 q-Rceq:1.42 tex:248539 mv:19339 misc:3290 icu:503.25 pcu:1017.25 scu:39.50 tlayer:0 pbqpoffset:0.51 pbfactor:1.06 avgQpOffsetCutree:-6.05;
in:82 out:76 type:B q:24.65 q-aq:18.69 q-noVbv:24.65 q-Rceq:1.42 tex:88682 mv:11757 misc:3929 icu:80.50 pcu:1244.75 scu:234.75 tlayer:1 pbqpoffset:1.57 pbfactor:1.20 avgQpOffsetCutree:-4.94;
in:78 out:77 type:B q:25.25 q-aq:20.81 q-noVbv:25.25 q-Rceq:1.42 tex:30603 mv:6360 misc:3333 icu:5.25 pcu:1002.00 scu:552.75 tlayer:2 pbqpoffset:2.00 pbfactor:1.26 avgQpOffsetCutree:-3.56;
in:76 out:78 type:B q:26.33 q-aq:24.49 q-noVbv:26.33 q-Rceq:1.42 tex:2255 mv:1577 misc:1080 icu:0.00 pcu:547.00 scu:1013.00 tlayer:3 pbqpoffset:2.99 pbfactor:1.41 avgQpOffsetCutree:-1.53;
in:75 out:79 type:b q:27.00 q-aq:27.00 q-noVbv:27.00 q-Rceq:1.42 tex:13 mv:83 misc:200 icu:0.00 pcu:20.00 scu:1540.00 tlayer:4 pbqpoffset:3.62 pbfactor:1.52 avgQpOffsetCutree:0.00;
in:77 out:80 type:b q:27.14 q-aq:27.00 q-noVbv:27.14 q-Rceq:1.42 tex:1 mv:67 misc:188 icu:0.00 pcu:32.00 scu:1528.00 tlayer:4 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:0.00;
in:80 out:81 type:B q:26.60 q-aq:24.88 q-noVbv:26.60 q-Rceq:1.42 tex:10081 mv:3410 misc:1989 icu:0.00 pcu:870.75 scu:689.25 tlayer:3 pbqpoffset:3.44 pbfactor:1.49 avgQpOffsetCutree:-1.69;
in:79 out:82 type:b q:27.18 q-aq:27.00 q-noVbv:27.18 q-Rceq:1.42 tex:2 mv:48 misc:198 icu:0.00 pcu:20.00 scu:1540.00 tlayer:4 pbqpoffset:3.97 pbfactor:1.58 avgQpOffsetCutree:0.00;
in:81 out:83 type:b q:26.75 q-aq:27.00 q-noVbv:26.75 q-Rceq:1.42 tex:4 mv:162 misc:242 icu:0.00 pcu:25.25 scu:1534.75 tlayer:4 pbqpoffset:3.63 pbfactor:1.52 avgQpOffsetCutree:0.00;
in:86 out:84 type:B q:24.66 q-aq:20.87 q-noVbv:24.66 q-Rceq:1.42 tex:31186 mv:5727 misc:3399 icu:3.25 pcu:819.25 scu:737.50 tlayer:2 pbqpoffset:1.76 pbfactor:1.22 avgQpOffsetCutree:-3.23;
in:84 out:85 type:B q:25.66 q-aq:24.02 q-noVbv:25.66 q-Rceq:1.42 tex:4146 mv:2185 misc:1309 icu:0.25 pcu:603.00 scu:956.75 tlayer:3 pbqpoffset:2.66 pbfactor:1.36 avgQpOffsetCutree:-1.43;
in:83 out:86 type:b q:26.82 q-aq:27.00 q-noVbv:26.82 q-Rceq:1.42 tex:4 mv:150 misc:262 icu:0.00 pcu:80.00 scu:1480.00 tlayer:4 pbqpoffset:3.78 pbfactor:1.55 avgQpOffsetCutree:0.00;
in:85 out:87 type:b q:26.79 q-aq:27.00 q-noVbv:26.79 q-Rceq:1.42 tex:374 mv:147 misc:327 icu:0.00 pcu:123.00 scu:1437.00 tlayer:4 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:0.00;
in:88 out:88 type:B q:25.15 q-aq:24.80 q-noVbv:25.15 q-Rceq:1.42 tex:10268 mv:4831 misc:2341 icu:0.00 pcu:834.75 scu:725.25 tlayer:3 pbqpoffset:2.33 pbfactor:1.31 avgQpOffsetCutree:-0.86;
