#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=60000/1000 input-res=832x480 interlace=0 total-frames=600 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:28.58 q-aq:22.36 q-noVbv:28.58 q-Rceq:1.42 tex:257290 mv:48442 misc:2628 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.12;
in:10 out:11 type:B q:35.57 q-aq:34.39 q-noVbv:35.57 q-Rceq:1.42 tex:2138 mv:4064 misc:1366 icu:2.75 pcu:307.50 scu:1249.75 tlayer:3 pbqpoffset:4.07 pbfactor:1.60 avgQpOffsetCutree:-1.87;
in:9 out:12 type:b q:38.57 q-aq:39.00 q-noVbv:38.57 q-Rceq:1.42 tex:113 mv:1262 misc:665 icu:0.00 pcu:184.75 scu:1375.25 tlayer:4 pbqpoffset:7.07 pbfactor:2.26 avgQpOffsetCutree:0.00;
in:11 out:13 type:b q:38.57 q-aq:39.00 q-noVbv:38.57 q-Rceq:1.42 tex:160 mv:1346 misc:694 icu:0.00 pcu:151.75 scu:1408.25 tlayer:4 pbqpoffset:7.07 pbfactor:2.26 avgQpOffsetCutree:0.00;
in:14 out:14 type:B q:35.57 q-aq:34.39 q-noVbv:35.57 q-Rceq:1.42 tex:2727 mv:4689 misc:1464 icu:5.50 pcu:354.00 scu:1200.50 tlayer:3 pbqpoffset:4.07 pbfactor:1.60 avgQpOffsetCutree:-1.79;
in:13 out:15 type:b q:38.57 q-aq:39.00 q-noVbv:38.57 q-Rceq:1.42 tex:300 mv:1376 misc:764 icu:0.00 pcu:159.75 scu:1400.25 tlayer:4 pbqpoffset:7.07 pbfactor:2.26 avgQpOffsetCutree:0.00;
in:15 out:16 type:b q:38.57 q-aq:39.00 q-noVbv:38.57 q-Rceq:1.42 tex:297 mv:1425 misc:798 icu:0.75 pcu:173.25 scu:1386.00 tlayer:4 pbqpoffset:7.07 pbfactor:2.26 avgQpOffsetCutree:0.00;
in:32 out:17 type:k q:27.50 q-aq:21.46 q-noVbv:27.50 q-Rceq:1.42 tex:258410 mv:44313 misc:2957 icu:1416.75 pcu:140.00 scu:3.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.91;
in:24 out:18 type:B q:31.26 q-aq:25.98 q-noVbv:31.26 q-Rceq:1.42 tex:78483 mv:20801 misc:3716 icu:286.25 pcu:999.25 scu:274.50 tlayer:1 pbqpoffset:1.76 pbfactor:1.23 avgQpOffsetCutree:-4.60;
in:20 out:19 type:B q:34.12 q-aq:30.89 q-noVbv:34.12 q-Rceq:1.42 tex:11200 mv:9514 misc:2446 icu:61.25 pcu:431.25 scu:1067.50 tlayer:2 pbqpoffset:3.62 pbfactor:1.52 avgQpOffsetCutree:-3.34;
in:18 out:20 type:B q:34.62 q-aq:33.60 q-noVbv:34.62 q-Rceq:1.42 tex:3695 mv:5463 misc:1626 icu:9.25 pcu:358.25 scu:1192.50 tlayer:3 pbqpoffset:3.62 pbfactor:1.52 avgQpOffsetCutree:-1.69;
in:17 out:21 type:b q:37.87 q-aq:38.00 q-noVbv:37.87 q-Rceq:1.42 tex:374 mv:1732 misc:790 icu:1.00 pcu:183.50 scu:1375.50 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:19 out:22 type:b q:37.37 q-aq:37.00 q-noVbv:37.37 q-Rceq:1.42 tex:481 mv:1764 misc:851 icu:0.75 pcu:273.25 scu:1286.00 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:22 out:23 type:B q:33.62 q-aq:32.26 q-noVbv:33.62 q-Rceq:1.42 tex:3856 mv:6180 misc:1988 icu:8.00 pcu:525.25 scu:1026.75 tlayer:3 pbqpoffset:3.62 pbfactor:1.52 avgQpOffsetCutree:-1.68;
in:21 out:24 type:b q:36.87 q-aq:37.00 q-noVbv:36.87 q-Rceq:1.42 tex:689 mv:2346 misc:1013 icu:0.75 pcu:228.50 scu:1330.75 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:23 out:25 type:b q:36.37 q-aq:36.02 q-noVbv:36.37 q-Rceq:1.42 tex:908 mv:2567 misc:1117 icu:1.75 pcu:208.25 scu:1350.00 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:28 out:26 type:B q:31.06 q-aq:27.33 q-noVbv:31.06 q-Rceq:1.42 tex:25575 mv:12270 misc:2931 icu:80.25 pcu:652.25 scu:827.50 tlayer:2 pbqpoffset:2.56 pbfactor:1.34 avgQpOffsetCutree:-3.47;
in:26 out:27 type:B q:32.62 q-aq:31.46 q-noVbv:32.62 q-Rceq:1.42 tex:6139 mv:7552 misc:2181 icu:20.50 pcu:506.00 scu:1033.50 tlayer:3 pbqpoffset:3.62 pbfactor:1.52 avgQpOffsetCutree:-1.77;
in:25 out:28 type:b q:35.87 q-aq:36.00 q-noVbv:35.87 q-Rceq:1.42 tex:702 mv:2759 misc:1203 icu:1.00 pcu:268.50 scu:1290.50 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:35.37 q-aq:35.11 q-noVbv:35.37 q-Rceq:1.42 tex:1045 mv:3088 misc:1283 icu:3.00 pcu:187.25 scu:1369.75 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:31.62 q-aq:30.24 q-noVbv:31.62 q-Rceq:1.42 tex:11106 mv:8463 misc:2439 icu:20.75 pcu:547.75 scu:991.50 tlayer:3 pbqpoffset:3.62 pbfactor:1.52 avgQpOffsetCutree:-1.69;
in:29 out:31 type:b q:34.87 q-aq:35.00 q-noVbv:34.87 q-Rceq:1.42 tex:1110 mv:3319 misc:1291 icu:1.50 pcu:224.25 scu:1334.25 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:34.37 q-aq:34.11 q-noVbv:34.37 q-Rceq:1.42 tex:1331 mv:3649 misc:1436 icu:2.25 pcu:275.75 scu:1282.00 tlayer:4 pbqpoffset:6.62 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:28.45 q-aq:22.87 q-noVbv:28.45 q-Rceq:1.42 tex:187892 mv:30093 misc:3703 icu:902.50 pcu:585.25 scu:72.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.97;
in:40 out:34 type:B q:29.97 q-aq:25.52 q-noVbv:29.97 q-Rceq:1.42 tex:100571 mv:22111 misc:3478 icu:507.50 pcu:812.25 scu:240.25 tlayer:1 pbqpoffset:1.99 pbfactor:1.26 avgQpOffsetCutree:-4.38;
in:36 out:35 type:B q:30.89 q-aq:27.87 q-noVbv:30.89 q-Rceq:1.42 tex:23466 mv:13882 misc:3340 icu:115.25 pcu:631.50 scu:813.25 tlayer:2 pbqpoffset:3.16 pbfactor:1.44 avgQpOffsetCutree:-3.09;
in:34 out:36 type:B q:31.47 q-aq:30.08 q-noVbv:31.47 q-Rceq:1.42 tex:7314 mv:8998 misc:2424 icu:26.00 pcu:488.75 scu:1045.25 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.63;
in:33 out:37 type:b q:34.41 q-aq:34.36 q-noVbv:34.41 q-Rceq:1.42 tex:1161 mv:3328 misc:1351 icu:2.75 pcu:280.75 scu:1276.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:34.53 q-aq:35.00 q-noVbv:34.53 q-Rceq:1.42 tex:1224 mv:3700 misc:1396 icu:2.00 pcu:256.75 scu:1301.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:31.71 q-aq:30.47 q-noVbv:31.71 q-Rceq:1.42 tex:7016 mv:9166 misc:2490 icu:22.75 pcu:536.50 scu:1000.75 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.80;
in:37 out:40 type:b q:34.65 q-aq:35.00 q-noVbv:34.65 q-Rceq:1.42 tex:1067 mv:3671 misc:1374 icu:0.75 pcu:348.50 scu:1210.75 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:34.77 q-aq:35.00 q-noVbv:34.77 q-Rceq:1.42 tex:937 mv:3178 misc:1301 icu:0.50 pcu:371.25 scu:1188.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:30.95 q-aq:27.93 q-noVbv:30.95 q-Rceq:1.42 tex:21023 mv:14870 misc:3491 icu:72.25 pcu:600.25 scu:887.50 tlayer:2 pbqpoffset:2.73 pbfactor:1.37 avgQpOffsetCutree:-3.31;
in:42 out:43 type:B q:31.95 q-aq:30.71 q-noVbv:31.95 q-Rceq:1.42 tex:9241 mv:10251 misc:2636 icu:12.00 pcu:559.75 scu:988.25 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.67;
in:41 out:44 type:b q:34.89 q-aq:35.00 q-noVbv:34.89 q-Rceq:1.42 tex:1215 mv:3599 misc:1410 icu:1.00 pcu:326.00 scu:1233.00 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:35.01 q-aq:35.00 q-noVbv:35.01 q-Rceq:1.42 tex:1386 mv:3621 misc:1529 icu:1.50 pcu:339.00 scu:1219.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:32.19 q-aq:30.92 q-noVbv:32.19 q-Rceq:1.42 tex:6595 mv:9057 misc:2804 icu:18.50 pcu:605.75 scu:935.75 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.69;
in:45 out:47 type:b q:35.13 q-aq:35.00 q-noVbv:35.13 q-Rceq:1.42 tex:1542 mv:3452 misc:1494 icu:1.25 pcu:274.50 scu:1284.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:35.25 q-aq:35.05 q-noVbv:35.25 q-Rceq:1.42 tex:1531 mv:3144 misc:1381 icu:3.50 pcu:319.25 scu:1237.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:28.79 q-aq:23.34 q-noVbv:28.79 q-Rceq:1.42 tex:201600 mv:35323 misc:2765 icu:1417.50 pcu:135.25 scu:7.25 tlayer:0 pbqpoffset:1.07 pbfactor:1.13 avgQpOffsetCutree:-5.72;
in:56 out:50 type:B q:30.67 q-aq:26.25 q-noVbv:30.67 q-Rceq:1.42 tex:100748 mv:21577 misc:3115 icu:716.00 pcu:700.75 scu:143.25 tlayer:1 pbqpoffset:2.05 pbfactor:1.27 avgQpOffsetCutree:-4.39;
in:52 out:51 type:B q:31.44 q-aq:28.50 q-noVbv:31.44 q-Rceq:1.42 tex:21738 mv:13614 misc:3192 icu:103.75 pcu:679.75 scu:776.50 tlayer:2 pbqpoffset:2.91 pbfactor:1.40 avgQpOffsetCutree:-3.01;
in:50 out:52 type:B q:32.41 q-aq:31.18 q-noVbv:32.41 q-Rceq:1.42 tex:6273 mv:7999 misc:2272 icu:27.75 pcu:613.00 scu:919.25 tlayer:3 pbqpoffset:3.91 pbfactor:1.57 avgQpOffsetCutree:-1.71;
in:49 out:53 type:b q:35.39 q-aq:35.25 q-noVbv:35.39 q-Rceq:1.42 tex:1471 mv:3293 misc:1396 icu:1.25 pcu:390.50 scu:1168.25 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:35.43 q-aq:35.22 q-noVbv:35.43 q-Rceq:1.42 tex:997 mv:3527 misc:1420 icu:4.25 pcu:350.25 scu:1205.50 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:32.49 q-aq:31.37 q-noVbv:32.49 q-Rceq:1.42 tex:8703 mv:8308 misc:2405 icu:35.25 pcu:595.75 scu:929.00 tlayer:3 pbqpoffset:3.91 pbfactor:1.57 avgQpOffsetCutree:-1.69;
in:53 out:56 type:b q:35.47 q-aq:35.55 q-noVbv:35.47 q-Rceq:1.42 tex:1173 mv:3536 misc:1395 icu:4.00 pcu:367.00 scu:1189.00 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:35.51 q-aq:36.00 q-noVbv:35.51 q-Rceq:1.42 tex:958 mv:2840 misc:1354 icu:3.50 pcu:321.75 scu:1234.75 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:31.49 q-aq:28.18 q-noVbv:31.49 q-Rceq:1.42 tex:25245 mv:12726 misc:3205 icu:131.75 pcu:635.00 scu:793.25 tlayer:2 pbqpoffset:2.79 pbfactor:1.38 avgQpOffsetCutree:-3.36;
in:58 out:59 type:B q:32.58 q-aq:31.42 q-noVbv:32.58 q-Rceq:1.42 tex:7918 mv:8645 misc:2429 icu:38.50 pcu:624.75 scu:896.75 tlayer:3 pbqpoffset:3.91 pbfactor:1.57 avgQpOffsetCutree:-1.66;
in:57 out:60 type:b q:35.56 q-aq:36.00 q-noVbv:35.56 q-Rceq:1.42 tex:964 mv:2643 misc:1297 icu:2.25 pcu:211.00 scu:1346.75 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:35.60 q-aq:36.00 q-noVbv:35.60 q-Rceq:1.42 tex:998 mv:2880 misc:1306 icu:2.75 pcu:283.25 scu:1274.00 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:32.66 q-aq:31.28 q-noVbv:32.66 q-Rceq:1.42 tex:8845 mv:8340 misc:2423 icu:40.00 pcu:558.50 scu:961.50 tlayer:3 pbqpoffset:3.91 pbfactor:1.57 avgQpOffsetCutree:-1.83;
in:61 out:63 type:b q:35.64 q-aq:36.00 q-noVbv:35.64 q-Rceq:1.42 tex:1364 mv:2992 misc:1316 icu:1.00 pcu:287.75 scu:1271.25 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:35.68 q-aq:36.00 q-noVbv:35.68 q-Rceq:1.42 tex:1090 mv:2918 misc:1304 icu:2.00 pcu:337.25 scu:1220.75 tlayer:4 pbqpoffset:6.91 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:29.13 q-aq:23.24 q-noVbv:29.13 q-Rceq:1.42 tex:157308 mv:25167 misc:3485 icu:1070.25 pcu:428.25 scu:61.50 tlayer:0 pbqpoffset:0.62 pbfactor:1.07 avgQpOffsetCutree:-5.70;
in:72 out:66 type:B q:30.88 q-aq:26.75 q-noVbv:30.88 q-Rceq:1.42 tex:86055 mv:20780 misc:3261 icu:498.25 pcu:786.25 scu:275.50 tlayer:1 pbqpoffset:1.92 pbfactor:1.25 avgQpOffsetCutree:-4.08;
in:68 out:67 type:B q:31.06 q-aq:27.98 q-noVbv:31.06 q-Rceq:1.42 tex:24662 mv:12254 misc:3244 icu:142.00 pcu:528.25 scu:889.75 tlayer:2 pbqpoffset:2.18 pbfactor:1.29 avgQpOffsetCutree:-3.28;
in:66 out:68 type:B q:32.03 q-aq:30.69 q-noVbv:32.03 q-Rceq:1.42 tex:11902 mv:8420 misc:2518 icu:46.50 pcu:566.50 scu:947.00 tlayer:3 pbqpoffset:3.20 pbfactor:1.45 avgQpOffsetCutree:-1.62;
in:65 out:69 type:b q:35.50 q-aq:35.68 q-noVbv:35.50 q-Rceq:1.42 tex:1084 mv:3136 misc:1356 icu:0.75 pcu:294.75 scu:1264.50 tlayer:4 pbqpoffset:6.69 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:34.75 q-aq:35.00 q-noVbv:34.75 q-Rceq:1.42 tex:1720 mv:3744 misc:1376 icu:6.25 pcu:310.00 scu:1243.75 tlayer:4 pbqpoffset:5.90 pbfactor:1.98 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:32.32 q-aq:31.05 q-noVbv:32.32 q-Rceq:1.42 tex:9347 mv:8887 misc:2486 icu:41.75 pcu:556.25 scu:962.00 tlayer:3 pbqpoffset:3.40 pbfactor:1.48 avgQpOffsetCutree:-1.78;
in:69 out:72 type:b q:35.60 q-aq:36.00 q-noVbv:35.60 q-Rceq:1.42 tex:1623 mv:3564 misc:1325 icu:4.75 pcu:370.00 scu:1185.25 tlayer:4 pbqpoffset:6.71 pbfactor:2.17 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:35.22 q-aq:35.17 q-noVbv:35.22 q-Rceq:1.42 tex:1479 mv:3648 misc:1305 icu:7.00 pcu:361.75 scu:1191.25 tlayer:4 pbqpoffset:6.28 pbfactor:2.07 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:30.96 q-aq:28.23 q-noVbv:30.96 q-Rceq:1.42 tex:21640 mv:14159 misc:3401 icu:136.25 pcu:620.75 scu:803.00 tlayer:2 pbqpoffset:1.92 pbfactor:1.25 avgQpOffsetCutree:-3.18;
in:74 out:75 type:B q:32.18 q-aq:30.79 q-noVbv:32.18 q-Rceq:1.42 tex:8325 mv:8657 misc:2722 icu:45.50 pcu:527.00 scu:987.50 tlayer:3 pbqpoffset:3.18 pbfactor:1.44 avgQpOffsetCutree:-1.76;
in:73 out:76 type:b q:35.23 q-aq:35.01 q-noVbv:35.23 q-Rceq:1.42 tex:1382 mv:3932 misc:1438 icu:7.25 pcu:338.50 scu:1214.25 tlayer:4 pbqpoffset:6.24 pbfactor:2.06 avgQpOffsetCutree:0.00;
in:75 out:77 type:b q:35.10 q-aq:35.00 q-noVbv:35.10 q-Rceq:1.42 tex:2063 mv:4210 misc:1575 icu:8.50 pcu:334.25 scu:1217.25 tlayer:4 pbqpoffset:6.08 pbfactor:2.02 avgQpOffsetCutree:0.00;
in:78 out:78 type:B q:32.65 q-aq:31.17 q-noVbv:32.65 q-Rceq:1.42 tex:8026 mv:8376 misc:2430 icu:36.00 pcu:490.25 scu:1033.75 tlayer:3 pbqpoffset:3.56 pbfactor:1.51 avgQpOffsetCutree:-1.80;
in:77 out:79 type:b q:35.85 q-aq:36.00 q-noVbv:35.85 q-Rceq:1.42 tex:1169 mv:3136 misc:1383 icu:3.75 pcu:252.75 scu:1303.50 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:79 out:80 type:b q:35.89 q-aq:36.00 q-noVbv:35.89 q-Rceq:1.42 tex:1418 mv:3534 misc:1392 icu:4.75 pcu:278.00 scu:1277.25 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:96 out:81 type:k q:29.01 q-aq:23.27 q-noVbv:29.01 q-Rceq:1.42 tex:180069 mv:31233 misc:2818 icu:1383.50 pcu:166.75 scu:9.75 tlayer:0 pbqpoffset:0.85 pbfactor:1.10 avgQpOffsetCutree:-5.90;
in:88 out:82 type:B q:30.97 q-aq:26.46 q-noVbv:30.97 q-Rceq:1.42 tex:88790 mv:19705 misc:3401 icu:609.00 pcu:739.25 scu:211.75 tlayer:1 pbqpoffset:1.90 pbfactor:1.25 avgQpOffsetCutree:-4.21;
in:84 out:83 type:B q:32.48 q-aq:29.14 q-noVbv:32.48 q-Rceq:1.42 tex:15231 mv:11272 misc:2993 icu:92.25 pcu:541.75 scu:926.00 tlayer:2 pbqpoffset:3.38 pbfactor:1.48 avgQpOffsetCutree:-3.22;
in:82 out:84 type:B q:32.88 q-aq:31.78 q-noVbv:32.88 q-Rceq:1.42 tex:7092 mv:7487 misc:2445 icu:30.25 pcu:445.50 scu:1084.25 tlayer:3 pbqpoffset:3.76 pbfactor:1.54 avgQpOffsetCutree:-1.74;
in:81 out:85 type:b q:35.89 q-aq:36.00 q-noVbv:35.89 q-Rceq:1.42 tex:1563 mv:3551 misc:1438 icu:3.75 pcu:324.00 scu:1232.25 tlayer:4 pbqpoffset:6.76 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:83 out:86 type:b q:35.87 q-aq:36.00 q-noVbv:35.87 q-Rceq:1.42 tex:1554 mv:3156 misc:1346 icu:1.25 pcu:354.50 scu:1204.25 tlayer:4 pbqpoffset:6.76 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:86 out:87 type:B q:32.85 q-aq:31.65 q-noVbv:32.85 q-Rceq:1.42 tex:6498 mv:7588 misc:2530 icu:22.75 pcu:509.00 scu:1028.25 tlayer:3 pbqpoffset:3.76 pbfactor:1.54 avgQpOffsetCutree:-1.70;
