#options: cpuid=1050111 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=25000/1000 input-res=768x432 interlace=0 total-frames=250 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:19.35 q-aq:12.49 q-noVbv:19.35 q-Rceq:1.00 tex:328064 mv:44739 misc:2205 icu:1296.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.96;
in:15 out:16 type:b q:24.92 q-aq:25.00 q-noVbv:24.92 q-Rceq:1.00 tex:2765 mv:5047 misc:1628 icu:1.25 pcu:943.25 scu:351.50 tlayer:4 pbqpoffset:6.65 pbfactor:2.16 avgQpOffsetCutree:0.00;
in:32 out:17 type:k q:19.11 q-aq:13.28 q-noVbv:19.11 q-Rceq:1.00 tex:344088 mv:45118 misc:2202 icu:1269.25 pcu:22.50 scu:4.25 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.59;
in:24 out:18 type:B q:20.35 q-aq:15.09 q-noVbv:20.35 q-Rceq:1.00 tex:279872 mv:40821 misc:2931 icu:652.50 pcu:605.50 scu:38.00 tlayer:1 pbqpoffset:1.67 pbfactor:1.21 avgQpOffsetCutree:-5.38;
in:20 out:19 type:B q:21.67 q-aq:18.01 q-noVbv:21.67 q-Rceq:1.00 tex:78298 mv:29926 misc:4488 icu:45.25 pcu:1027.75 scu:223.00 tlayer:2 pbqpoffset:3.19 pbfactor:1.45 avgQpOffsetCutree:-3.01;
in:18 out:20 type:B q:21.90 q-aq:20.72 q-noVbv:21.90 q-Rceq:1.00 tex:11014 mv:14158 misc:3164 icu:11.00 pcu:980.25 scu:304.75 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-1.36;
in:17 out:21 type:b q:24.85 q-aq:25.00 q-noVbv:24.85 q-Rceq:1.00 tex:929 mv:4388 misc:907 icu:0.25 pcu:940.50 scu:355.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:19 out:22 type:b q:24.95 q-aq:25.00 q-noVbv:24.95 q-Rceq:1.00 tex:2094 mv:5153 misc:1105 icu:1.50 pcu:944.75 scu:349.75 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:22 out:23 type:B q:22.11 q-aq:19.98 q-noVbv:22.11 q-Rceq:1.00 tex:18704 mv:17683 misc:4061 icu:12.00 pcu:925.50 scu:358.50 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-1.87;
in:21 out:24 type:b q:25.06 q-aq:25.00 q-noVbv:25.06 q-Rceq:1.00 tex:1806 mv:5025 misc:1081 icu:2.75 pcu:924.75 scu:368.50 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:23 out:25 type:b q:25.17 q-aq:25.00 q-noVbv:25.17 q-Rceq:1.00 tex:1611 mv:4506 misc:1059 icu:1.75 pcu:782.50 scu:511.75 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:28 out:26 type:B q:21.45 q-aq:16.98 q-noVbv:21.45 q-Rceq:1.00 tex:135383 mv:27335 misc:4186 icu:121.25 pcu:1043.75 scu:131.00 tlayer:2 pbqpoffset:2.55 pbfactor:1.34 avgQpOffsetCutree:-3.94;
in:26 out:27 type:B q:22.33 q-aq:20.39 q-noVbv:22.33 q-Rceq:1.00 tex:13123 mv:16420 misc:3113 icu:8.75 pcu:977.25 scu:310.00 tlayer:3 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-1.75;
in:25 out:28 type:b q:25.27 q-aq:25.00 q-noVbv:25.27 q-Rceq:1.00 tex:1668 mv:5014 misc:1118 icu:0.25 pcu:894.25 scu:401.50 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:25.38 q-aq:25.07 q-noVbv:25.38 q-Rceq:1.00 tex:1439 mv:4479 misc:986 icu:2.25 pcu:851.50 scu:442.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:22.44 q-aq:19.65 q-noVbv:22.44 q-Rceq:1.00 tex:56201 mv:16050 misc:4533 icu:29.50 pcu:1014.25 scu:252.25 tlayer:3 pbqpoffset:3.44 pbfactor:1.49 avgQpOffsetCutree:-2.32;
in:29 out:31 type:b q:25.48 q-aq:25.19 q-noVbv:25.48 q-Rceq:1.00 tex:1550 mv:4323 misc:1015 icu:2.75 pcu:863.00 scu:430.25 tlayer:4 pbqpoffset:6.53 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:25.17 q-aq:25.00 q-noVbv:25.17 q-Rceq:1.00 tex:5641 mv:5995 misc:1876 icu:4.75 pcu:952.50 scu:338.75 tlayer:4 pbqpoffset:6.11 pbfactor:2.03 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:19.27 q-aq:13.38 q-noVbv:19.27 q-Rceq:1.00 tex:358271 mv:47199 misc:2266 icu:1245.25 pcu:50.00 scu:0.75 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.74;
in:40 out:34 type:B q:20.94 q-aq:15.43 q-noVbv:20.94 q-Rceq:1.00 tex:243018 mv:42072 misc:3134 icu:403.75 pcu:807.75 scu:84.50 tlayer:1 pbqpoffset:1.75 pbfactor:1.22 avgQpOffsetCutree:-5.37;
in:36 out:35 type:B q:22.69 q-aq:18.52 q-noVbv:22.69 q-Rceq:1.00 tex:53018 mv:27780 misc:4306 icu:34.00 pcu:1001.50 scu:260.50 tlayer:2 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-3.30;
in:34 out:36 type:B q:22.67 q-aq:21.17 q-noVbv:22.67 q-Rceq:1.00 tex:11003 mv:12977 misc:2836 icu:9.75 pcu:983.00 scu:303.25 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.58;
in:33 out:37 type:b q:25.66 q-aq:26.00 q-noVbv:25.66 q-Rceq:1.00 tex:1284 mv:4630 misc:942 icu:1.75 pcu:969.75 scu:324.50 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:25.68 q-aq:26.00 q-noVbv:25.68 q-Rceq:1.00 tex:1455 mv:4777 misc:1000 icu:5.25 pcu:873.75 scu:417.00 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:22.71 q-aq:20.90 q-noVbv:22.71 q-Rceq:1.00 tex:11626 mv:13709 misc:2801 icu:9.25 pcu:1007.25 scu:279.50 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.68;
in:37 out:40 type:b q:25.70 q-aq:26.00 q-noVbv:25.70 q-Rceq:1.00 tex:1514 mv:4382 misc:1008 icu:4.75 pcu:832.25 scu:459.00 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:25.72 q-aq:26.00 q-noVbv:25.72 q-Rceq:1.00 tex:856 mv:3919 misc:889 icu:0.50 pcu:802.75 scu:492.75 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:21.95 q-aq:17.18 q-noVbv:21.95 q-Rceq:1.00 tex:122339 mv:26824 misc:4485 icu:88.50 pcu:1050.25 scu:157.25 tlayer:2 pbqpoffset:2.72 pbfactor:1.37 avgQpOffsetCutree:-4.02;
in:42 out:43 type:B q:22.75 q-aq:21.04 q-noVbv:22.75 q-Rceq:1.00 tex:14620 mv:13443 misc:2873 icu:2.50 pcu:957.75 scu:335.75 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-1.64;
in:41 out:44 type:b q:25.74 q-aq:26.00 q-noVbv:25.74 q-Rceq:1.00 tex:1316 mv:4119 misc:877 icu:0.00 pcu:918.25 scu:377.75 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:25.76 q-aq:26.00 q-noVbv:25.76 q-Rceq:1.00 tex:1035 mv:4083 misc:906 icu:1.25 pcu:828.50 scu:466.25 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:22.79 q-aq:20.30 q-noVbv:22.79 q-Rceq:1.00 tex:35351 mv:14572 misc:3941 icu:15.25 pcu:986.50 scu:294.25 tlayer:3 pbqpoffset:3.54 pbfactor:1.50 avgQpOffsetCutree:-2.07;
in:45 out:47 type:b q:25.78 q-aq:26.00 q-noVbv:25.78 q-Rceq:1.00 tex:1203 mv:4168 misc:949 icu:0.00 pcu:891.50 scu:404.50 tlayer:4 pbqpoffset:6.54 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:25.64 q-aq:26.00 q-noVbv:25.64 q-Rceq:1.00 tex:2306 mv:4755 misc:1427 icu:1.00 pcu:948.75 scu:346.25 tlayer:4 pbqpoffset:6.37 pbfactor:2.09 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:16.76 q-aq:10.76 q-noVbv:16.76 q-Rceq:1.00 tex:511829 mv:56663 misc:2004 icu:1224.50 pcu:68.75 scu:2.75 tlayer:0 pbqpoffset:0.65 pbfactor:1.08 avgQpOffsetCutree:-6.80;
in:56 out:50 type:B q:19.85 q-aq:14.20 q-noVbv:19.85 q-Rceq:1.00 tex:277256 mv:48022 misc:2602 icu:404.50 pcu:878.75 scu:12.75 tlayer:1 pbqpoffset:1.84 pbfactor:1.24 avgQpOffsetCutree:-5.37;
in:52 out:51 type:B q:22.19 q-aq:17.77 q-noVbv:22.19 q-Rceq:1.00 tex:48298 mv:28942 misc:4464 icu:17.50 pcu:992.25 scu:286.25 tlayer:2 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-3.50;
in:50 out:52 type:B q:22.51 q-aq:20.86 q-noVbv:22.51 q-Rceq:1.00 tex:12312 mv:13202 misc:2558 icu:2.75 pcu:997.75 scu:295.50 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.61;
in:49 out:53 type:b q:25.66 q-aq:26.00 q-noVbv:25.66 q-Rceq:1.00 tex:1006 mv:4420 misc:910 icu:1.25 pcu:900.75 scu:394.00 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:25.35 q-aq:25.00 q-noVbv:25.35 q-Rceq:1.00 tex:1227 mv:4101 misc:928 icu:0.25 pcu:814.00 scu:481.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:21.88 q-aq:20.03 q-noVbv:21.88 q-Rceq:1.00 tex:11997 mv:14840 misc:2971 icu:4.50 pcu:937.00 scu:354.50 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.72;
in:53 out:56 type:b q:25.03 q-aq:25.00 q-noVbv:25.03 q-Rceq:1.00 tex:1395 mv:4550 misc:943 icu:0.50 pcu:863.75 scu:431.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:24.72 q-aq:25.00 q-noVbv:24.72 q-Rceq:1.00 tex:1200 mv:4600 misc:984 icu:0.00 pcu:860.00 scu:436.00 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:20.31 q-aq:15.63 q-noVbv:20.31 q-Rceq:1.00 tex:144041 mv:31922 misc:3989 icu:108.00 pcu:1068.00 scu:120.00 tlayer:2 pbqpoffset:2.92 pbfactor:1.40 avgQpOffsetCutree:-3.88;
in:58 out:59 type:B q:21.25 q-aq:19.46 q-noVbv:21.25 q-Rceq:1.00 tex:14686 mv:15713 misc:3225 icu:5.75 pcu:959.00 scu:331.25 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-1.70;
in:57 out:60 type:b q:24.41 q-aq:24.02 q-noVbv:24.41 q-Rceq:1.00 tex:1618 mv:5449 misc:1109 icu:0.50 pcu:934.00 scu:361.50 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:24.09 q-aq:24.00 q-noVbv:24.09 q-Rceq:1.00 tex:2118 mv:4848 misc:1098 icu:0.25 pcu:880.00 scu:415.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:20.62 q-aq:18.19 q-noVbv:20.62 q-Rceq:1.00 tex:43545 mv:16577 misc:4406 icu:33.00 pcu:960.25 scu:302.75 tlayer:3 pbqpoffset:3.55 pbfactor:1.51 avgQpOffsetCutree:-2.10;
in:61 out:63 type:b q:23.78 q-aq:24.00 q-noVbv:23.78 q-Rceq:1.00 tex:2248 mv:5569 misc:1175 icu:0.75 pcu:931.50 scu:363.75 tlayer:4 pbqpoffset:6.55 pbfactor:2.13 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:23.29 q-aq:23.00 q-noVbv:23.29 q-Rceq:1.00 tex:8631 mv:7015 misc:2298 icu:2.75 pcu:876.25 scu:417.00 tlayer:4 pbqpoffset:6.38 pbfactor:2.09 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:16.74 q-aq:10.67 q-noVbv:16.74 q-Rceq:1.00 tex:529682 mv:56784 misc:1862 icu:1210.00 pcu:83.25 scu:2.75 tlayer:0 pbqpoffset:0.53 pbfactor:1.06 avgQpOffsetCutree:-6.96;
in:72 out:66 type:B q:18.79 q-aq:13.24 q-noVbv:18.79 q-Rceq:1.00 tex:335556 mv:47636 misc:2616 icu:312.75 pcu:910.25 scu:73.00 tlayer:1 pbqpoffset:2.04 pbfactor:1.27 avgQpOffsetCutree:-5.56;
in:68 out:67 type:B q:20.35 q-aq:16.04 q-noVbv:20.35 q-Rceq:1.00 tex:69497 mv:31928 misc:4495 icu:26.25 pcu:1014.75 scu:255.00 tlayer:2 pbqpoffset:3.59 pbfactor:1.51 avgQpOffsetCutree:-3.47;
in:66 out:68 type:B q:20.35 q-aq:18.28 q-noVbv:20.35 q-Rceq:1.00 tex:16167 mv:15870 misc:2883 icu:6.00 pcu:1016.75 scu:273.25 tlayer:3 pbqpoffset:3.59 pbfactor:1.51 avgQpOffsetCutree:-1.73;
in:65 out:69 type:b q:23.35 q-aq:23.00 q-noVbv:23.35 q-Rceq:1.00 tex:2522 mv:5629 misc:1137 icu:0.00 pcu:960.50 scu:335.50 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:23.35 q-aq:23.00 q-noVbv:23.35 q-Rceq:1.00 tex:2542 mv:5525 misc:1109 icu:0.00 pcu:947.25 scu:348.75 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:20.34 q-aq:18.51 q-noVbv:20.34 q-Rceq:1.00 tex:21521 mv:17260 misc:3371 icu:6.50 pcu:982.75 scu:306.75 tlayer:3 pbqpoffset:3.59 pbfactor:1.51 avgQpOffsetCutree:-1.71;
in:69 out:72 type:b q:23.35 q-aq:23.00 q-noVbv:23.35 q-Rceq:1.00 tex:3746 mv:5945 misc:1213 icu:1.50 pcu:937.00 scu:357.50 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:23.34 q-aq:23.00 q-noVbv:23.34 q-Rceq:1.00 tex:3211 mv:5561 misc:1260 icu:1.75 pcu:1000.75 scu:293.50 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:19.97 q-aq:15.25 q-noVbv:19.97 q-Rceq:1.00 tex:144994 mv:29408 misc:4294 icu:74.75 pcu:1082.25 scu:139.00 tlayer:2 pbqpoffset:3.23 pbfactor:1.45 avgQpOffsetCutree:-4.09;
in:74 out:75 type:B q:20.34 q-aq:18.48 q-noVbv:20.34 q-Rceq:1.00 tex:17081 mv:16059 misc:3028 icu:7.50 pcu:978.50 scu:310.00 tlayer:3 pbqpoffset:3.59 pbfactor:1.51 avgQpOffsetCutree:-1.72;
in:73 out:76 type:b q:23.34 q-aq:23.00 q-noVbv:23.34 q-Rceq:1.00 tex:3307 mv:5312 misc:1253 icu:0.50 pcu:934.00 scu:361.50 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:75 out:77 type:b q:23.34 q-aq:23.00 q-noVbv:23.34 q-Rceq:1.00 tex:1830 mv:5173 misc:1021 icu:0.00 pcu:1002.25 scu:293.75 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:78 out:78 type:B q:20.34 q-aq:17.72 q-noVbv:20.34 q-Rceq:1.00 tex:27648 mv:11026 misc:4062 icu:18.00 pcu:878.50 scu:399.50 tlayer:3 pbqpoffset:3.59 pbfactor:1.51 avgQpOffsetCutree:-2.16;
in:77 out:79 type:b q:23.34 q-aq:23.00 q-noVbv:23.34 q-Rceq:1.00 tex:1581 mv:4361 misc:970 icu:0.25 pcu:936.00 scu:359.75 tlayer:4 pbqpoffset:6.59 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:79 out:80 type:b q:23.10 q-aq:23.00 q-noVbv:23.10 q-Rceq:1.00 tex:3463 mv:4200 misc:1833 icu:4.50 pcu:764.50 scu:527.00 tlayer:4 pbqpoffset:6.36 pbfactor:2.09 avgQpOffsetCutree:0.00;
in:96 out:81 type:k q:16.84 q-aq:10.69 q-noVbv:16.84 q-Rceq:1.00 tex:491507 mv:53997 misc:2000 icu:1244.50 pcu:50.00 scu:1.50 tlayer:0 pbqpoffset:0.54 pbfactor:1.06 avgQpOffsetCutree:-6.97;
in:88 out:82 type:B q:18.86 q-aq:13.06 q-noVbv:18.86 q-Rceq:1.00 tex:340250 mv:48810 misc:2428 icu:301.00 pcu:989.00 scu:6.00 tlayer:1 pbqpoffset:2.08 pbfactor:1.27 avgQpOffsetCutree:-5.74;
in:84 out:83 type:B q:20.36 q-aq:16.07 q-noVbv:20.36 q-Rceq:1.00 tex:68605 mv:30353 misc:4370 icu:17.25 pcu:999.75 scu:279.00 tlayer:2 pbqpoffset:3.60 pbfactor:1.52 avgQpOffsetCutree:-3.46;
in:82 out:84 type:B q:20.35 q-aq:18.45 q-noVbv:20.35 q-Rceq:1.00 tex:17298 mv:15187 misc:2827 icu:3.75 pcu:992.25 scu:300.00 tlayer:3 pbqpoffset:3.60 pbfactor:1.52 avgQpOffsetCutree:-1.71;
in:81 out:85 type:b q:23.34 q-aq:23.00 q-noVbv:23.34 q-Rceq:1.00 tex:3372 mv:5581 misc:1103 icu:2.25 pcu:949.50 scu:344.25 tlayer:4 pbqpoffset:6.60 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:83 out:86 type:b q:23.36 q-aq:23.01 q-noVbv:23.36 q-Rceq:1.00 tex:2864 mv:5611 misc:1157 icu:0.00 pcu:932.50 scu:363.50 tlayer:4 pbqpoffset:6.60 pbfactor:2.14 avgQpOffsetCutree:0.00;
in:86 out:87 type:B q:20.37 q-aq:18.55 q-noVbv:20.37 q-Rceq:1.00 tex:19999 mv:17170 misc:3023 icu:3.50 pcu:1023.75 scu:268.75 tlayer:3 pbqpoffset:3.60 pbfactor:1.52 avgQpOffsetCutree:-1.70;
