#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=24000/1000 input-res=832x480 interlace=0 total-frames=240 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:21.15 q-aq:14.65 q-noVbv:21.15 q-Rceq:0.98 tex:487638 mv:54255 misc:2691 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.19;
in:15 out:16 type:b q:31.10 q-aq:31.00 q-noVbv:31.10 q-Rceq:0.98 tex:233 mv:568 misc:455 icu:0.25 pcu:46.75 scu:1513.00 tlayer:4 pbqpoffset:7.05 pbfactor:2.26 avgQpOffsetCutree:0.00;
in:32 out:17 type:k q:20.06 q-aq:14.22 q-noVbv:20.06 q-Rceq:0.98 tex:493196 mv:53666 misc:2442 icu:1528.50 pcu:31.00 scu:0.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.70;
in:24 out:18 type:B q:23.99 q-aq:19.31 q-noVbv:23.99 q-Rceq:0.98 tex:137871 mv:30453 misc:4428 icu:251.75 pcu:1000.25 scu:308.00 tlayer:1 pbqpoffset:1.93 pbfactor:1.25 avgQpOffsetCutree:-4.47;
in:20 out:19 type:B q:26.81 q-aq:23.34 q-noVbv:26.81 q-Rceq:0.98 tex:10059 mv:7548 misc:2393 icu:9.50 pcu:423.25 scu:1127.25 tlayer:2 pbqpoffset:3.75 pbfactor:1.54 avgQpOffsetCutree:-3.25;
in:18 out:20 type:B q:27.31 q-aq:25.71 q-noVbv:27.31 q-Rceq:0.98 tex:2126 mv:3512 misc:1266 icu:3.25 pcu:323.50 scu:1233.25 tlayer:3 pbqpoffset:3.75 pbfactor:1.54 avgQpOffsetCutree:-1.72;
in:17 out:21 type:b q:30.56 q-aq:31.00 q-noVbv:30.56 q-Rceq:0.98 tex:251 mv:688 misc:501 icu:0.00 pcu:57.25 scu:1502.75 tlayer:4 pbqpoffset:6.75 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:19 out:22 type:b q:30.06 q-aq:30.00 q-noVbv:30.06 q-Rceq:0.98 tex:310 mv:796 misc:518 icu:0.00 pcu:76.25 scu:1483.75 tlayer:4 pbqpoffset:6.75 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:22 out:23 type:B q:26.31 q-aq:24.93 q-noVbv:26.31 q-Rceq:0.98 tex:2820 mv:3285 misc:1615 icu:3.50 pcu:212.75 scu:1343.75 tlayer:3 pbqpoffset:3.75 pbfactor:1.54 avgQpOffsetCutree:-1.65;
in:21 out:24 type:b q:29.54 q-aq:30.00 q-noVbv:29.54 q-Rceq:0.98 tex:162 mv:666 misc:428 icu:0.00 pcu:93.00 scu:1467.00 tlayer:4 pbqpoffset:6.73 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:23 out:25 type:b q:29.05 q-aq:29.00 q-noVbv:29.05 q-Rceq:0.98 tex:137 mv:558 misc:417 icu:0.50 pcu:68.75 scu:1490.75 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:28 out:26 type:B q:24.64 q-aq:20.87 q-noVbv:24.64 q-Rceq:0.98 tex:18781 mv:8242 misc:3169 icu:21.00 pcu:667.75 scu:871.25 tlayer:2 pbqpoffset:3.58 pbfactor:1.51 avgQpOffsetCutree:-3.36;
in:26 out:27 type:B q:25.31 q-aq:23.85 q-noVbv:25.31 q-Rceq:0.98 tex:2734 mv:3544 misc:1570 icu:2.50 pcu:406.25 scu:1151.25 tlayer:3 pbqpoffset:3.75 pbfactor:1.54 avgQpOffsetCutree:-1.63;
in:25 out:28 type:b q:28.56 q-aq:29.00 q-noVbv:28.56 q-Rceq:0.98 tex:74 mv:810 misc:524 icu:0.25 pcu:212.25 scu:1347.50 tlayer:4 pbqpoffset:6.75 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:27 out:29 type:b q:28.06 q-aq:28.00 q-noVbv:28.06 q-Rceq:0.98 tex:96 mv:823 misc:473 icu:0.00 pcu:249.25 scu:1310.75 tlayer:4 pbqpoffset:6.75 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:30 out:30 type:B q:24.31 q-aq:23.02 q-noVbv:24.31 q-Rceq:0.98 tex:3369 mv:3514 misc:1517 icu:2.25 pcu:392.25 scu:1165.50 tlayer:3 pbqpoffset:3.75 pbfactor:1.54 avgQpOffsetCutree:-1.58;
in:29 out:31 type:b q:27.56 q-aq:28.00 q-noVbv:27.56 q-Rceq:0.98 tex:100 mv:786 misc:474 icu:0.00 pcu:203.75 scu:1356.25 tlayer:4 pbqpoffset:6.75 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:31 out:32 type:b q:27.06 q-aq:27.00 q-noVbv:27.06 q-Rceq:0.98 tex:14 mv:794 misc:560 icu:0.00 pcu:168.00 scu:1392.00 tlayer:4 pbqpoffset:6.75 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:48 out:33 type:k q:17.69 q-aq:11.90 q-noVbv:17.69 q-Rceq:0.98 tex:572833 mv:54516 misc:3339 icu:703.75 pcu:831.75 scu:24.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.71;
in:40 out:34 type:B q:20.86 q-aq:16.20 q-noVbv:20.86 q-Rceq:0.98 tex:160509 mv:36070 misc:4853 icu:179.00 pcu:1101.00 scu:280.00 tlayer:1 pbqpoffset:1.98 pbfactor:1.26 avgQpOffsetCutree:-4.72;
in:36 out:35 type:B q:22.91 q-aq:19.53 q-noVbv:22.91 q-Rceq:0.98 tex:16370 mv:8468 misc:2874 icu:16.50 pcu:490.50 scu:1053.00 tlayer:2 pbqpoffset:3.45 pbfactor:1.49 avgQpOffsetCutree:-3.25;
in:34 out:36 type:B q:23.61 q-aq:22.10 q-noVbv:23.61 q-Rceq:0.98 tex:3596 mv:3526 misc:1534 icu:1.50 pcu:244.00 scu:1314.50 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.67;
in:33 out:37 type:b q:26.76 q-aq:27.00 q-noVbv:26.76 q-Rceq:0.98 tex:113 mv:635 misc:428 icu:0.00 pcu:131.25 scu:1428.75 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:26.46 q-aq:26.13 q-noVbv:26.46 q-Rceq:0.98 tex:307 mv:756 misc:505 icu:0.25 pcu:70.25 scu:1489.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:23.02 q-aq:21.34 q-noVbv:23.02 q-Rceq:0.98 tex:5407 mv:4252 misc:1797 icu:2.25 pcu:322.50 scu:1235.25 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.69;
in:37 out:40 type:b q:26.17 q-aq:26.00 q-noVbv:26.17 q-Rceq:0.98 tex:405 mv:903 misc:508 icu:0.00 pcu:165.50 scu:1394.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:25.87 q-aq:26.00 q-noVbv:25.87 q-Rceq:0.98 tex:292 mv:695 misc:461 icu:0.00 pcu:100.50 scu:1459.50 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:21.68 q-aq:17.92 q-noVbv:21.68 q-Rceq:0.98 tex:26283 mv:9056 misc:2925 icu:21.25 pcu:448.00 scu:1090.75 tlayer:2 pbqpoffset:3.40 pbfactor:1.48 avgQpOffsetCutree:-3.39;
in:42 out:43 type:B q:22.42 q-aq:20.91 q-noVbv:22.42 q-Rceq:0.98 tex:6490 mv:4090 misc:2020 icu:2.50 pcu:360.75 scu:1196.75 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.79;
in:41 out:44 type:b q:25.57 q-aq:26.00 q-noVbv:25.57 q-Rceq:0.98 tex:174 mv:754 misc:480 icu:0.25 pcu:170.00 scu:1389.75 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:25.28 q-aq:25.12 q-noVbv:25.28 q-Rceq:0.98 tex:609 mv:1075 misc:564 icu:0.25 pcu:124.50 scu:1435.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:21.83 q-aq:20.12 q-noVbv:21.83 q-Rceq:0.98 tex:7307 mv:3988 misc:1913 icu:0.75 pcu:276.50 scu:1282.75 tlayer:3 pbqpoffset:3.85 pbfactor:1.56 avgQpOffsetCutree:-1.71;
in:45 out:47 type:b q:24.98 q-aq:25.25 q-noVbv:24.98 q-Rceq:0.98 tex:170 mv:811 misc:523 icu:0.25 pcu:134.50 scu:1425.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:24.68 q-aq:25.00 q-noVbv:24.68 q-Rceq:0.98 tex:803 mv:836 misc:497 icu:1.25 pcu:112.50 scu:1446.25 tlayer:4 pbqpoffset:6.85 pbfactor:2.21 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:13.69 q-aq:8.48 q-noVbv:13.69 q-Rceq:0.98 tex:934530 mv:67541 misc:2641 icu:1475.75 pcu:84.25 scu:0.00 tlayer:0 pbqpoffset:1.05 pbfactor:1.13 avgQpOffsetCutree:-6.85;
in:56 out:50 type:B q:17.81 q-aq:14.07 q-noVbv:17.81 q-Rceq:0.98 tex:337060 mv:41194 misc:4906 icu:384.25 pcu:1030.00 scu:145.75 tlayer:1 pbqpoffset:2.13 pbfactor:1.28 avgQpOffsetCutree:-4.55;
in:52 out:51 type:B q:20.50 q-aq:17.08 q-noVbv:20.50 q-Rceq:0.98 tex:37989 mv:11177 misc:3530 icu:72.75 pcu:532.00 scu:955.25 tlayer:2 pbqpoffset:3.81 pbfactor:1.55 avgQpOffsetCutree:-3.34;
in:50 out:52 type:B q:21.18 q-aq:19.81 q-noVbv:21.18 q-Rceq:0.98 tex:10588 mv:4902 misc:2382 icu:15.00 pcu:325.00 scu:1220.00 tlayer:3 pbqpoffset:3.99 pbfactor:1.59 avgQpOffsetCutree:-1.69;
in:49 out:53 type:b q:24.43 q-aq:24.89 q-noVbv:24.43 q-Rceq:0.98 tex:1158 mv:1258 misc:656 icu:2.00 pcu:96.75 scu:1461.25 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:23.93 q-aq:24.24 q-noVbv:23.93 q-Rceq:0.98 tex:1885 mv:1346 misc:745 icu:5.00 pcu:186.50 scu:1368.50 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:20.18 q-aq:18.91 q-noVbv:20.18 q-Rceq:0.98 tex:14919 mv:5499 misc:2462 icu:24.50 pcu:366.75 scu:1168.75 tlayer:3 pbqpoffset:3.99 pbfactor:1.59 avgQpOffsetCutree:-1.70;
in:53 out:56 type:b q:23.43 q-aq:23.70 q-noVbv:23.43 q-Rceq:0.98 tex:2308 mv:1599 misc:829 icu:6.25 pcu:164.00 scu:1389.75 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:22.93 q-aq:23.03 q-noVbv:22.93 q-Rceq:0.98 tex:3746 mv:1717 misc:777 icu:8.75 pcu:244.50 scu:1306.75 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:18.10 q-aq:14.81 q-noVbv:18.10 q-Rceq:0.98 tex:72396 mv:12356 misc:5272 icu:73.75 pcu:777.50 scu:708.75 tlayer:2 pbqpoffset:3.42 pbfactor:1.48 avgQpOffsetCutree:-3.35;
in:58 out:59 type:B q:19.18 q-aq:17.92 q-noVbv:19.18 q-Rceq:0.98 tex:20007 mv:6505 misc:2928 icu:36.50 pcu:445.00 scu:1078.50 tlayer:3 pbqpoffset:3.99 pbfactor:1.59 avgQpOffsetCutree:-1.66;
in:57 out:60 type:b q:22.43 q-aq:22.28 q-noVbv:22.43 q-Rceq:0.98 tex:2478 mv:1799 misc:987 icu:4.25 pcu:201.50 scu:1354.25 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:21.93 q-aq:22.03 q-noVbv:21.93 q-Rceq:0.98 tex:4325 mv:2148 misc:871 icu:6.00 pcu:266.50 scu:1287.50 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:18.18 q-aq:16.82 q-noVbv:18.18 q-Rceq:0.98 tex:30994 mv:7530 misc:3612 icu:22.25 pcu:558.75 scu:979.00 tlayer:3 pbqpoffset:3.99 pbfactor:1.59 avgQpOffsetCutree:-1.72;
in:61 out:63 type:b q:21.43 q-aq:21.28 q-noVbv:21.43 q-Rceq:0.98 tex:3715 mv:1949 misc:896 icu:11.00 pcu:232.75 scu:1316.25 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:20.93 q-aq:21.06 q-noVbv:20.93 q-Rceq:0.98 tex:2316 mv:1584 misc:884 icu:0.25 pcu:243.50 scu:1316.25 tlayer:4 pbqpoffset:6.99 pbfactor:2.24 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:13.20 q-aq:7.63 q-noVbv:13.20 q-Rceq:0.98 tex:847578 mv:61989 misc:3105 icu:751.75 pcu:800.25 scu:8.00 tlayer:0 pbqpoffset:0.75 pbfactor:1.09 avgQpOffsetCutree:-6.82;
in:72 out:66 type:B q:15.54 q-aq:11.17 q-noVbv:15.54 q-Rceq:0.98 tex:325080 mv:43417 misc:5063 icu:235.75 pcu:1147.25 scu:177.00 tlayer:1 pbqpoffset:2.09 pbfactor:1.27 avgQpOffsetCutree:-4.84;
in:68 out:67 type:B q:16.66 q-aq:13.55 q-noVbv:16.66 q-Rceq:0.98 tex:52686 mv:11498 misc:3736 icu:34.50 pcu:641.75 scu:883.75 tlayer:2 pbqpoffset:3.10 pbfactor:1.43 avgQpOffsetCutree:-3.37;
in:66 out:68 type:B q:17.58 q-aq:16.25 q-noVbv:17.58 q-Rceq:0.98 tex:18633 mv:5658 misc:2717 icu:5.25 pcu:491.25 scu:1063.50 tlayer:3 pbqpoffset:3.96 pbfactor:1.58 avgQpOffsetCutree:-1.74;
in:65 out:69 type:b q:20.61 q-aq:21.01 q-noVbv:20.61 q-Rceq:0.98 tex:2408 mv:1760 misc:984 icu:1.75 pcu:272.00 scu:1286.25 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:20.55 q-aq:20.97 q-noVbv:20.55 q-Rceq:0.98 tex:2158 mv:1376 misc:786 icu:0.25 pcu:153.50 scu:1406.25 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:17.46 q-aq:16.17 q-noVbv:17.46 q-Rceq:0.98 tex:21595 mv:6390 misc:2703 icu:6.25 pcu:544.25 scu:1009.50 tlayer:3 pbqpoffset:3.96 pbfactor:1.58 avgQpOffsetCutree:-1.69;
in:69 out:72 type:b q:20.49 q-aq:20.41 q-noVbv:20.49 q-Rceq:0.98 tex:1392 mv:1403 misc:901 icu:0.00 pcu:309.75 scu:1250.25 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:20.43 q-aq:20.43 q-noVbv:20.43 q-Rceq:0.98 tex:2104 mv:1773 misc:795 icu:1.75 pcu:198.75 scu:1359.50 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:16.60 q-aq:13.64 q-noVbv:16.60 q-Rceq:0.98 tex:62001 mv:12463 misc:3856 icu:44.75 pcu:717.50 scu:797.75 tlayer:2 pbqpoffset:3.28 pbfactor:1.46 avgQpOffsetCutree:-3.18;
in:74 out:75 type:B q:17.34 q-aq:15.88 q-noVbv:17.34 q-Rceq:0.98 tex:18830 mv:5523 misc:2207 icu:15.25 pcu:466.50 scu:1078.25 tlayer:3 pbqpoffset:3.96 pbfactor:1.58 avgQpOffsetCutree:-1.78;
in:73 out:76 type:b q:20.37 q-aq:20.60 q-noVbv:20.37 q-Rceq:0.98 tex:2967 mv:1806 misc:1195 icu:2.00 pcu:351.25 scu:1206.75 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:75 out:77 type:b q:20.31 q-aq:20.55 q-noVbv:20.31 q-Rceq:0.98 tex:3690 mv:2401 misc:1549 icu:1.50 pcu:545.75 scu:1012.75 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:78 out:78 type:B q:17.22 q-aq:15.86 q-noVbv:17.22 q-Rceq:0.98 tex:22010 mv:5966 misc:2584 icu:9.50 pcu:456.75 scu:1093.75 tlayer:3 pbqpoffset:3.96 pbfactor:1.58 avgQpOffsetCutree:-1.80;
in:77 out:79 type:b q:20.25 q-aq:20.31 q-noVbv:20.25 q-Rceq:0.98 tex:3156 mv:1827 misc:753 icu:1.25 pcu:305.50 scu:1253.25 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:79 out:80 type:b q:20.19 q-aq:20.19 q-noVbv:20.19 q-Rceq:0.98 tex:1611 mv:1437 misc:808 icu:1.00 pcu:152.75 scu:1406.25 tlayer:4 pbqpoffset:6.96 pbfactor:2.23 avgQpOffsetCutree:0.00;
in:96 out:81 type:k q:14.01 q-aq:8.37 q-noVbv:14.01 q-Rceq:0.98 tex:911393 mv:65133 misc:2626 icu:1495.25 pcu:64.75 scu:0.00 tlayer:0 pbqpoffset:0.85 pbfactor:1.10 avgQpOffsetCutree:-7.11;
in:88 out:82 type:B q:15.63 q-aq:11.70 q-noVbv:15.63 q-Rceq:0.98 tex:382353 mv:43046 misc:4641 icu:334.00 pcu:1081.00 scu:145.00 tlayer:1 pbqpoffset:2.03 pbfactor:1.26 avgQpOffsetCutree:-4.73;
in:84 out:83 type:B q:16.93 q-aq:13.73 q-noVbv:16.93 q-Rceq:0.98 tex:67228 mv:13924 misc:4152 icu:31.25 pcu:728.50 scu:800.25 tlayer:2 pbqpoffset:3.53 pbfactor:1.50 avgQpOffsetCutree:-3.34;
in:82 out:84 type:B q:17.19 q-aq:15.80 q-noVbv:17.19 q-Rceq:0.98 tex:21852 mv:5953 misc:2787 icu:7.75 pcu:530.25 scu:1022.00 tlayer:3 pbqpoffset:3.89 pbfactor:1.57 avgQpOffsetCutree:-1.68;
in:81 out:85 type:b q:20.14 q-aq:20.14 q-noVbv:20.14 q-Rceq:0.98 tex:1937 mv:1398 misc:809 icu:0.75 pcu:113.00 scu:1446.25 tlayer:4 pbqpoffset:6.89 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:83 out:86 type:b q:20.24 q-aq:20.08 q-noVbv:20.24 q-Rceq:0.98 tex:2379 mv:1352 misc:901 icu:0.00 pcu:157.00 scu:1403.00 tlayer:4 pbqpoffset:6.89 pbfactor:2.22 avgQpOffsetCutree:0.00;
in:86 out:87 type:B q:17.40 q-aq:16.47 q-noVbv:17.40 q-Rceq:0.98 tex:19680 mv:6086 misc:2386 icu:6.50 pcu:449.00 scu:1104.50 tlayer:3 pbqpoffset:3.89 pbfactor:1.57 avgQpOffsetCutree:-1.55;
