#options: cpuid=1173503 frame-threads=1 no-wpp no-pmode no-pme psnr no-ssim log-level=2 bitdepth=8 input-csp=1 fps=60000/1000 input-res=832x480 interlace=0 total-frames=600 level-idc=0 high-tier=1 uhd-bd=0 ref=4 no-allow-non-conformance no-repeat-headers annexb no-aud no-hrd info hash=0 no-temporal-layers open-gop min-keyint=1 keyint=5000 bframes=15 b-adapt=2 b-pyramid bframe-bias=0 rc-lookahead=40 lookahead-slices=0 scenecut=40 no-intra-refresh ctu=64 min-cu-size=8 rect amp max-tu-size=32 tu-inter-depth=3 tu-intra-depth=3 limit-tu=4 rdoq-level=2 dynamic-rd=0.00 no-ssim-rd signhide no-tskip nr-intra=0 nr-inter=0 no-constrained-intra strong-intra-smoothing max-merge=4 limit-refs=1 limit-modes me=3 subme=4 merange=57 temporal-mvp weightp weightb no-analyze-src-pics deblock=0:0 sao no-sao-non-deblock rd=6 no-early-skip rskip no-fast-intra no-tskip-fast no-cu-lossless b-intra rdpenalty=0 psy-rd=0.00 psy-rdoq=0.00 no-rd-refine analysis-reuse-mode=0 no-lossless cbqpoffs=0 crqpoffs=0 rc=abr bitrate=2000 qcomp=0.60 qpstep=4 stats-write=1 stats-read=0 slow-firstpass ipratio=1.40 pbratio=1.30 aq-mode=1 aq-strength=0.00 cutree zone-count=0 no-strict-cbr qg-size=64 no-rc-grain qpmax=69 qpmin=0 no-const-vbv sar=0 overscan=0 videoformat=5 range=0 colorprim=2 transfer=2 colormatrix=2 chromaloc=0 display-window=0 max-cll=0,0 min-luma=0 max-luma=255 log2-max-poc-lsb=8 vui-timing-info vui-hrd-info slices=1 opt-qp-pps opt-ref-list-length-pps no-multi-pass-opt-rps scenecut-bias=0.05 no-opt-cu-delta-qp no-aq-motion no-hdr no-hdr-opt no-dhdr10-opt analysis-reuse-level=5 scale-factor=0 refine-intra=0 refine-inter=0 refine-mv=0 no-limit-sao ctu-info=0 max-tlayer=4
in:0 out:0 type:I q:27.61 q-aq:21.13 q-noVbv:27.61 q-Rceq:1.42 tex:180421 mv:25512 misc:3003 icu:1560.00 pcu:0.00 scu:0.00 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-6.03;
in:48 out:33 type:k q:23.41 q-aq:17.69 q-noVbv:23.41 q-Rceq:1.42 tex:241398 mv:25107 misc:3655 icu:1022.75 pcu:516.75 scu:20.50 tlayer:0 pbqpoffset:0.00 pbfactor:1.00 avgQpOffsetCutree:-5.87;
in:40 out:34 type:B q:26.89 q-aq:22.18 q-noVbv:26.89 q-Rceq:1.42 tex:81920 mv:14205 misc:3595 icu:472.50 pcu:866.50 scu:221.00 tlayer:1 pbqpoffset:1.92 pbfactor:1.25 avgQpOffsetCutree:-4.41;
in:36 out:35 type:B q:29.53 q-aq:26.74 q-noVbv:29.53 q-Rceq:1.42 tex:11646 mv:6261 misc:2069 icu:90.75 pcu:509.50 scu:959.75 tlayer:2 pbqpoffset:3.78 pbfactor:1.55 avgQpOffsetCutree:-3.05;
in:34 out:36 type:B q:29.92 q-aq:28.83 q-noVbv:29.92 q-Rceq:1.42 tex:3668 mv:2733 misc:1407 icu:10.25 pcu:349.00 scu:1200.75 tlayer:3 pbqpoffset:3.78 pbfactor:1.55 avgQpOffsetCutree:-1.63;
in:33 out:37 type:b q:33.11 q-aq:33.01 q-noVbv:33.11 q-Rceq:1.42 tex:157 mv:1137 misc:610 icu:0.00 pcu:231.75 scu:1328.25 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:35 out:38 type:b q:32.72 q-aq:33.00 q-noVbv:32.72 q-Rceq:1.42 tex:339 mv:711 misc:550 icu:0.25 pcu:119.00 scu:1440.75 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:38 out:39 type:B q:29.14 q-aq:28.00 q-noVbv:29.14 q-Rceq:1.42 tex:4012 mv:2678 misc:1470 icu:12.50 pcu:398.00 scu:1149.50 tlayer:3 pbqpoffset:3.78 pbfactor:1.55 avgQpOffsetCutree:-1.68;
in:37 out:40 type:b q:32.34 q-aq:32.00 q-noVbv:32.34 q-Rceq:1.42 tex:134 mv:814 misc:476 icu:0.50 pcu:159.00 scu:1400.50 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:39 out:41 type:b q:31.95 q-aq:32.00 q-noVbv:31.95 q-Rceq:1.42 tex:184 mv:886 misc:506 icu:0.00 pcu:136.00 scu:1424.00 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:44 out:42 type:B q:27.21 q-aq:24.14 q-noVbv:27.21 q-Rceq:1.42 tex:24630 mv:8113 misc:2569 icu:70.75 pcu:610.25 scu:879.00 tlayer:2 pbqpoffset:3.02 pbfactor:1.42 avgQpOffsetCutree:-3.09;
in:42 out:43 type:B q:28.36 q-aq:26.97 q-noVbv:28.36 q-Rceq:1.42 tex:5514 mv:3763 misc:1827 icu:6.25 pcu:409.75 scu:1144.00 tlayer:3 pbqpoffset:3.78 pbfactor:1.55 avgQpOffsetCutree:-1.68;
in:41 out:44 type:b q:31.56 q-aq:32.00 q-noVbv:31.56 q-Rceq:1.42 tex:100 mv:685 misc:479 icu:0.00 pcu:141.25 scu:1418.75 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:43 out:45 type:b q:31.17 q-aq:31.00 q-noVbv:31.17 q-Rceq:1.42 tex:322 mv:830 misc:624 icu:0.00 pcu:211.50 scu:1348.50 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:46 out:46 type:B q:27.58 q-aq:26.35 q-noVbv:27.58 q-Rceq:1.42 tex:7053 mv:3635 misc:1960 icu:12.00 pcu:474.75 scu:1073.25 tlayer:3 pbqpoffset:3.78 pbfactor:1.55 avgQpOffsetCutree:-1.74;
in:45 out:47 type:b q:30.78 q-aq:31.00 q-noVbv:30.78 q-Rceq:1.42 tex:283 mv:911 misc:542 icu:0.00 pcu:166.50 scu:1393.50 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:47 out:48 type:b q:30.39 q-aq:30.12 q-noVbv:30.39 q-Rceq:1.42 tex:957 mv:1018 misc:785 icu:1.25 pcu:189.75 scu:1369.00 tlayer:4 pbqpoffset:6.78 pbfactor:2.19 avgQpOffsetCutree:0.00;
in:64 out:49 type:k q:23.62 q-aq:18.63 q-noVbv:23.62 q-Rceq:1.42 tex:200121 mv:22452 misc:3163 icu:1493.00 pcu:66.75 scu:0.25 tlayer:0 pbqpoffset:0.82 pbfactor:1.10 avgQpOffsetCutree:-5.63;
in:56 out:50 type:B q:25.49 q-aq:21.31 q-noVbv:25.49 q-Rceq:1.42 tex:108561 mv:14144 misc:3239 icu:759.25 pcu:544.75 scu:256.00 tlayer:1 pbqpoffset:1.98 pbfactor:1.26 avgQpOffsetCutree:-4.31;
in:52 out:51 type:B q:27.13 q-aq:24.13 q-noVbv:27.13 q-Rceq:1.42 tex:27353 mv:7224 misc:2567 icu:81.75 pcu:693.00 scu:785.25 tlayer:2 pbqpoffset:3.67 pbfactor:1.53 avgQpOffsetCutree:-3.06;
in:50 out:52 type:B q:27.28 q-aq:26.04 q-noVbv:27.28 q-Rceq:1.42 tex:8008 mv:3778 misc:1958 icu:11.25 pcu:501.75 scu:1047.00 tlayer:3 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:-1.69;
in:49 out:53 type:b q:30.26 q-aq:30.12 q-noVbv:30.26 q-Rceq:1.42 tex:792 mv:955 misc:693 icu:0.25 pcu:187.50 scu:1372.25 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:51 out:54 type:b q:30.29 q-aq:30.00 q-noVbv:30.29 q-Rceq:1.42 tex:781 mv:938 misc:633 icu:4.50 pcu:213.50 scu:1342.00 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:54 out:55 type:B q:27.33 q-aq:26.20 q-noVbv:27.33 q-Rceq:1.42 tex:12810 mv:4028 misc:1802 icu:22.50 pcu:510.50 scu:1027.00 tlayer:3 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:-1.68;
in:53 out:56 type:b q:30.32 q-aq:30.12 q-noVbv:30.32 q-Rceq:1.42 tex:810 mv:932 misc:682 icu:1.00 pcu:180.50 scu:1378.50 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:55 out:57 type:b q:30.34 q-aq:30.08 q-noVbv:30.34 q-Rceq:1.42 tex:874 mv:1099 misc:683 icu:2.50 pcu:152.50 scu:1405.00 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:60 out:58 type:B q:26.88 q-aq:23.89 q-noVbv:26.88 q-Rceq:1.42 tex:24996 mv:6637 misc:2783 icu:69.00 pcu:604.25 scu:886.75 tlayer:2 pbqpoffset:3.31 pbfactor:1.47 avgQpOffsetCutree:-3.27;
in:58 out:59 type:B q:27.38 q-aq:26.19 q-noVbv:27.38 q-Rceq:1.42 tex:7454 mv:3945 misc:1841 icu:25.25 pcu:477.75 scu:1057.00 tlayer:3 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:-1.68;
in:57 out:60 type:b q:30.37 q-aq:30.15 q-noVbv:30.37 q-Rceq:1.42 tex:662 mv:981 misc:725 icu:2.50 pcu:145.25 scu:1412.25 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:59 out:61 type:b q:30.40 q-aq:30.42 q-noVbv:30.40 q-Rceq:1.42 tex:469 mv:816 misc:587 icu:0.75 pcu:187.50 scu:1371.75 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:62 out:62 type:B q:27.44 q-aq:26.18 q-noVbv:27.44 q-Rceq:1.42 tex:8751 mv:3747 misc:1910 icu:20.25 pcu:487.50 scu:1052.25 tlayer:3 pbqpoffset:3.84 pbfactor:1.56 avgQpOffsetCutree:-1.71;
in:61 out:63 type:b q:30.42 q-aq:30.12 q-noVbv:30.42 q-Rceq:1.42 tex:1075 mv:1136 misc:781 icu:2.50 pcu:208.25 scu:1349.25 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:63 out:64 type:b q:30.45 q-aq:30.23 q-noVbv:30.45 q-Rceq:1.42 tex:763 mv:1091 misc:666 icu:5.50 pcu:249.00 scu:1305.50 tlayer:4 pbqpoffset:6.84 pbfactor:2.20 avgQpOffsetCutree:0.00;
in:80 out:65 type:k q:21.80 q-aq:16.57 q-noVbv:21.80 q-Rceq:1.42 tex:235614 mv:24713 misc:3529 icu:1190.25 pcu:339.75 scu:30.00 tlayer:0 pbqpoffset:0.57 pbfactor:1.07 avgQpOffsetCutree:-5.27;
in:72 out:66 type:B q:24.59 q-aq:20.49 q-noVbv:24.59 q-Rceq:1.42 tex:90385 mv:14639 misc:3736 icu:483.75 pcu:707.75 scu:368.50 tlayer:1 pbqpoffset:1.88 pbfactor:1.24 avgQpOffsetCutree:-4.25;
in:68 out:67 type:B q:25.72 q-aq:22.70 q-noVbv:25.72 q-Rceq:1.42 tex:26553 mv:7382 misc:2913 icu:86.75 pcu:673.50 scu:799.75 tlayer:2 pbqpoffset:2.55 pbfactor:1.34 avgQpOffsetCutree:-3.04;
in:66 out:68 type:B q:26.88 q-aq:25.50 q-noVbv:26.88 q-Rceq:1.42 tex:10391 mv:3932 misc:1869 icu:31.25 pcu:523.75 scu:1005.00 tlayer:3 pbqpoffset:3.48 pbfactor:1.49 avgQpOffsetCutree:-1.67;
in:65 out:69 type:b q:30.25 q-aq:30.14 q-noVbv:30.25 q-Rceq:1.42 tex:1065 mv:1073 misc:678 icu:1.00 pcu:211.00 scu:1348.00 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:67 out:70 type:b q:30.02 q-aq:30.00 q-noVbv:30.02 q-Rceq:1.42 tex:903 mv:891 misc:638 icu:0.00 pcu:181.50 scu:1378.50 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:70 out:71 type:B q:26.60 q-aq:25.59 q-noVbv:26.60 q-Rceq:1.42 tex:9913 mv:3882 misc:1893 icu:37.50 pcu:451.00 scu:1071.50 tlayer:3 pbqpoffset:3.66 pbfactor:1.53 avgQpOffsetCutree:-1.69;
in:69 out:72 type:b q:29.80 q-aq:30.00 q-noVbv:29.80 q-Rceq:1.42 tex:763 mv:975 misc:614 icu:1.00 pcu:145.50 scu:1413.50 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:71 out:73 type:b q:29.57 q-aq:30.00 q-noVbv:29.57 q-Rceq:1.42 tex:1366 mv:1061 misc:645 icu:6.75 pcu:188.50 scu:1364.75 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:76 out:74 type:B q:24.18 q-aq:21.41 q-noVbv:24.18 q-Rceq:1.42 tex:40574 mv:10000 misc:3026 icu:152.00 pcu:706.75 scu:701.25 tlayer:2 pbqpoffset:1.92 pbfactor:1.25 avgQpOffsetCutree:-2.96;
in:74 out:75 type:B q:25.53 q-aq:24.60 q-noVbv:25.53 q-Rceq:1.42 tex:14192 mv:4653 misc:2147 icu:33.25 pcu:535.25 scu:991.50 tlayer:3 pbqpoffset:3.04 pbfactor:1.42 avgQpOffsetCutree:-1.57;
in:73 out:76 type:b q:29.34 q-aq:29.03 q-noVbv:29.34 q-Rceq:1.42 tex:1342 mv:1068 misc:718 icu:0.25 pcu:298.00 scu:1261.75 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:75 out:77 type:b q:29.02 q-aq:29.00 q-noVbv:29.02 q-Rceq:1.42 tex:2256 mv:1342 misc:938 icu:3.75 pcu:254.00 scu:1302.25 tlayer:4 pbqpoffset:6.64 pbfactor:2.15 avgQpOffsetCutree:0.00;
in:78 out:78 type:B q:25.77 q-aq:24.44 q-noVbv:25.77 q-Rceq:1.42 tex:11654 mv:4156 misc:2030 icu:15.75 pcu:442.25 scu:1102.00 tlayer:3 pbqpoffset:3.74 pbfactor:1.54 avgQpOffsetCutree:-1.69;
in:77 out:79 type:b q:28.89 q-aq:29.00 q-noVbv:28.89 q-Rceq:1.42 tex:1589 mv:1250 misc:753 icu:1.25 pcu:234.00 scu:1324.75 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:79 out:80 type:b q:28.66 q-aq:29.00 q-noVbv:28.66 q-Rceq:1.42 tex:1931 mv:1361 misc:852 icu:1.50 pcu:251.00 scu:1307.50 tlayer:4 pbqpoffset:6.74 pbfactor:2.18 avgQpOffsetCutree:0.00;
in:88 out:81 type:k q:22.86 q-aq:18.17 q-noVbv:22.86 q-Rceq:1.42 tex:150022 mv:17769 misc:3865 icu:780.25 pcu:626.50 scu:153.25 tlayer:0 pbqpoffset:0.57 pbfactor:1.07 avgQpOffsetCutree:-4.58;
in:84 out:82 type:B q:24.34 q-aq:21.50 q-noVbv:24.34 q-Rceq:1.42 tex:31085 mv:7869 misc:2942 icu:62.00 pcu:567.25 scu:930.75 tlayer:1 pbqpoffset:2.01 pbfactor:1.26 avgQpOffsetCutree:-3.18;
in:82 out:83 type:B q:25.14 q-aq:23.74 q-noVbv:25.14 q-Rceq:1.42 tex:13136 mv:4609 misc:2151 icu:19.75 pcu:422.75 scu:1117.50 tlayer:2 pbqpoffset:3.07 pbfactor:1.43 avgQpOffsetCutree:-1.77;
in:81 out:84 type:b q:27.73 q-aq:28.00 q-noVbv:27.73 q-Rceq:1.42 tex:1564 mv:1053 misc:751 icu:1.25 pcu:307.00 scu:1251.75 tlayer:3 pbqpoffset:5.80 pbfactor:1.95 avgQpOffsetCutree:0.00;
in:83 out:85 type:b q:28.70 q-aq:29.00 q-noVbv:28.70 q-Rceq:1.42 tex:924 mv:956 misc:664 icu:1.00 pcu:196.00 scu:1363.00 tlayer:3 pbqpoffset:6.50 pbfactor:2.12 avgQpOffsetCutree:0.00;
in:86 out:86 type:B q:25.72 q-aq:24.38 q-noVbv:25.72 q-Rceq:1.42 tex:14545 mv:4733 misc:2098 icu:19.50 pcu:477.25 scu:1063.25 tlayer:2 pbqpoffset:3.13 pbfactor:1.44 avgQpOffsetCutree:-1.56;
in:85 out:87 type:b q:28.96 q-aq:29.00 q-noVbv:28.96 q-Rceq:1.42 tex:527 mv:808 misc:617 icu:1.25 pcu:148.00 scu:1410.75 tlayer:3 pbqpoffset:6.50 pbfactor:2.12 avgQpOffsetCutree:0.00;
